@relation R_data_frame

@attribute PC1 numeric
@attribute PC2 numeric
@attribute PC3 numeric
@attribute PC4 numeric
@attribute PC5 numeric
@attribute PC6 numeric
@attribute PC7 numeric
@attribute PC8 numeric
@attribute PC9 numeric
@attribute PC10 numeric
@attribute PC11 numeric
@attribute PC12 numeric
@attribute PC13 numeric
@attribute PC14 numeric
@attribute PC15 numeric
@attribute PC16 numeric
@attribute PC17 numeric
@attribute PC18 numeric
@attribute PC19 numeric
@attribute PC20 numeric
@attribute PC21 numeric
@attribute PC22 numeric
@attribute PC23 numeric
@attribute PC24 numeric
@attribute PC25 numeric
@attribute PC26 numeric
@attribute PC27 numeric
@attribute PC28 numeric
@attribute PC29 numeric
@attribute PC30 numeric
@attribute PC31 numeric
@attribute PC32 numeric
@attribute PC33 numeric
@attribute PC34 numeric
@attribute PC35 numeric
@attribute PC36 numeric
@attribute PC37 numeric
@attribute PC38 numeric
@attribute PC39 numeric
@attribute PC40 numeric
@attribute PC41 numeric
@attribute PC42 numeric
@attribute PC43 numeric
@attribute PC44 numeric
@attribute PC45 numeric
@attribute PC46 numeric
@attribute PC47 numeric
@attribute PC48 numeric
@attribute PC49 numeric
@attribute PC50 numeric
@attribute PC51 numeric
@attribute PC52 numeric
@attribute PC53 numeric
@attribute PC54 numeric
@attribute PC55 numeric
@attribute PC56 numeric
@attribute PC57 numeric
@attribute PC58 numeric
@attribute PC59 numeric
@attribute PC60 numeric
@attribute Class {M,R}
@attribute IsCC {FALSE,TRUE}

@data
2.878925,1.599496,1.805335,0.364143,1.199464,-2.481564,1.020751,-0.666022,-1.96053,2.500429,1.501146,-0.702226,0.1147,1.236194,0.840507,0.411177,0.43351,-1.17095,0.857653,0.857498,-0.579199,0.334594,0.170538,-0.247787,0.330443,-0.04146,0.443406,0.276324,-0.493777,0.263711,0.100355,0.05431,-0.251216,0.162418,0.407284,-0.272318,-0.077351,0.176937,0.124093,-0.165437,0.086853,-0.528991,-0.209533,-0.189553,0.162607,0.075968,0.154121,0.044556,-0.070749,0.135263,0.122312,-0.096907,0.171138,-0.041435,-0.055944,0.042176,-0.100008,0.066609,0.012777,-0.087269,M,TRUE
-3.617814,-4.915306,-2.69604,-2.546983,1.067693,0.445707,1.140251,0.992192,-0.723583,-0.514366,-0.027703,0.024363,0.066157,-1.264609,0.978605,-0.140616,0.988861,-0.219134,0.134598,-0.526455,0.16098,-0.006842,1.172411,-0.047855,0.044159,-0.448798,0.241005,0.180574,0.004467,-0.343788,0.241256,0.558336,-0.214206,-0.009284,-0.146797,0.122037,-0.085111,0.552626,-0.399208,-0.300564,-0.169237,-0.117982,-0.234128,0.011925,0.105363,0.291819,0.230281,-0.015778,-0.269114,0.111167,-0.135485,-0.198319,-0.205934,0.002051,0.036183,-0.042438,0.039331,0.030517,-0.053038,0.013792,M,TRUE
-5.91085,-5.443118,-2.572205,-1.311968,1.790515,-0.876885,1.116447,0.961551,-0.320336,-0.744444,-0.530637,0.49507,0.609472,-0.908004,-0.283276,0.210227,0.58469,0.032373,0.772786,-0.258576,0.340809,0.343788,0.432774,0.516537,-0.281022,-0.201377,0.581606,0.029845,0.4093,0.352714,-0.015239,0.010503,-0.114289,-0.199747,0.601435,0.669071,0.328385,-0.262882,0.044673,-0.102539,0.079505,0.482426,-0.099036,0.074237,0.246125,-0.057674,0.113613,0.021061,0.047356,0.076355,-0.014342,0.049122,0.078446,-0.115875,-0.006764,-0.118119,-0.055663,0.086849,-0.085274,-0.076793,M,TRUE
-4.922868,-4.56205,-1.179355,-3.154372,0.148547,0.626885,1.374534,1.156264,-0.390136,0.09769,-0.931059,-0.271374,0.224304,-1.44077,0.933066,-0.252594,0.642325,-0.487951,-0.215212,-0.133386,0.136745,0.462048,1.200872,0.132547,0.703254,-0.345542,1.04257,0.069892,0.684857,0.141851,-0.523899,0.257449,-0.181257,-0.184916,-0.318471,-0.033977,0.004978,-0.668981,-0.533555,-0.175774,-0.424022,0.164891,-0.266464,-0.270015,-0.274889,0.073196,0.23567,0.114347,-0.098457,-0.015993,-0.049361,0.100144,-0.102021,-0.076974,0.062362,0.021252,-0.125236,0.14163,-0.097042,0.03464,M,TRUE
-4.711092,-4.270569,-0.572837,-3.122214,0.449203,-0.433946,0.723752,0.856702,-0.785025,0.50879,-1.404603,-0.958098,-0.108064,-1.69289,0.277184,-0.517021,1.348006,0.088448,-0.010599,0.79669,-0.4296,0.034786,0.797782,-0.07852,-0.13229,0.468038,0.419827,0.167478,0.452155,-0.062099,-0.104841,-0.589174,-0.108959,-0.233099,0.383666,-0.08043,-0.6151,-0.2358,0.111062,-0.573176,-0.459404,-0.081362,-0.236646,-0.05732,0.133029,-0.059277,0.006678,0.064194,0.131391,-0.078889,0.044556,-0.114604,-0.077774,0.100458,-0.019538,-0.197743,-0.04393,0.151972,-0.165645,0.070617,M,TRUE
-3.408213,-4.847275,-2.281597,-2.021814,-0.223717,0.856593,1.018346,1.46485,-1.036173,-0.171261,-0.453994,0.768155,0.435418,-0.466253,0.594171,0.087394,0.596342,-0.193209,-0.20304,-0.520014,-0.039899,-0.002419,0.090801,-0.498836,0.795058,-0.3795,0.389537,-0.035572,0.264721,0.233499,-0.256495,0.265556,0.039113,0.079445,0.288627,0.103801,0.296485,-0.241099,0.221195,-0.35295,0.137133,0.293224,-0.358547,-0.199338,0.086706,-0.105178,0.146817,0.029056,-0.095655,0.157355,-0.061852,0.093286,-0.021247,0.05445,-0.0533,-0.003836,0.086915,-0.073231,0.083608,-0.008338,M,TRUE
-6.826204,-5.615479,-3.390204,-0.721372,1.808962,-1.538425,0.012904,0.687757,-0.828418,-0.243393,-0.879923,0.892556,0.493,-1.101974,-0.062898,0.105414,0.902993,-0.07351,0.556864,-0.12731,0.49525,0.136001,0.116303,-0.237187,-0.364023,-0.060333,0.068379,-0.361182,0.19216,0.474084,-0.104587,0.125171,-0.506686,-0.011791,0.363623,0.81542,0.241862,-0.202729,0.161962,-0.026767,-0.055516,0.197767,-0.550227,-0.079874,0.071195,-0.087513,0.191359,0.107887,-0.021867,0.233142,-0.006693,0.008818,-0.053564,-0.056161,0.028801,-0.00606,-0.096448,0.013378,-0.147489,-0.120841,M,TRUE
0.823221,-2.66453,-1.817247,0.751822,1.5658,-0.565037,-0.51999,1.250672,0.044064,0.203392,1.221248,1.023963,-0.204568,-0.351766,0.908836,-0.397364,0.272824,0.538603,0.038195,-0.124012,-0.221052,-0.043356,-0.511019,-0.322946,0.007946,0.535355,0.476811,0.488228,0.047598,0.359826,-0.186509,-0.053209,0.05582,-0.161138,0.321608,0.158028,0.139218,0.295424,0.07712,-0.004083,-0.030087,0.149392,0.110007,-0.074591,-0.046371,0.052518,-0.085461,-0.178069,-0.058386,0.008539,0.03904,0.016567,0.095267,-0.115531,0.022282,-0.064191,0.06043,-0.002098,0.055474,-0.008377,M,TRUE
2.423863,-0.759652,0.568816,0.05189,2.974678,0.286102,-0.50437,0.388645,0.433672,-0.207439,2.455297,1.558359,-1.235807,-0.402939,0.943152,0.526167,1.20855,0.652968,0.405194,-0.282867,0.765655,0.38126,0.652579,0.045719,0.5048,0.589992,0.035388,0.296988,0.413363,0.001418,0.086707,-0.141783,-0.071614,-0.0531,-0.122658,0.239381,0.546832,0.050373,-0.087776,-0.168085,-0.391406,-0.129528,-0.181914,0.680637,0.074043,0.133934,0.041608,-0.092932,-0.245098,0.191405,-0.00541,-0.013644,-0.007035,-0.071942,-0.00526,-0.112701,0.056951,-0.06397,-0.001108,-0.072159,M,TRUE
-3.321564,-1.275675,-0.478273,-1.681292,4.169031,-0.812394,1.946932,0.491884,0.493024,0.778519,4.286509,1.286869,2.135388,-0.107267,-1.132755,-0.431105,-0.747233,0.340525,-0.454704,-1.095628,-0.985185,-1.082666,-0.745213,0.513076,-0.399041,0.166895,-0.860133,-0.198189,0.198412,0.25331,-0.728447,-0.485154,0.00271,0.376568,-0.169479,-0.389585,-0.633758,-0.028881,0.524364,0.14534,-0.701214,-0.409322,0.04195,-0.313544,-0.231855,0.00479,-0.054083,-0.257843,0.011638,-0.118379,0.198679,0.138658,-0.109908,0.125275,-0.14039,0.096339,-0.084527,-0.053334,0.162611,-0.073232,M,TRUE
0.547355,-1.22991,0.781532,-0.580141,3.330568,0.360311,1.92382,-0.057225,0.785195,1.006347,3.586965,1.632072,0.088144,-0.28995,-0.438614,-0.939689,0.294574,0.858098,0.04671,-0.912315,-0.622728,-0.40366,-1.372816,-0.750018,0.325585,0.976999,0.429609,0.0141,0.106011,0.459392,-0.024557,-1.037838,0.6325,-0.827653,-0.034694,-0.097253,-0.060957,-0.246362,0.375783,-0.291528,-0.273367,-0.091146,-0.171109,-0.035713,0.175442,0.361677,-0.06654,-0.321754,-0.105597,0.147739,-0.100933,-0.014027,0.282542,0.124054,0.087881,0.039666,-0.018216,-0.212683,0.091156,-0.016188,M,TRUE
-4.826022,-4.120418,-1.325913,0.748636,-0.594785,-3.022404,-1.056277,-0.06751,-0.903008,0.883783,0.621893,0.808498,2.870333,0.126757,0.358504,-0.507327,-0.323237,-0.034631,1.331409,0.79407,0.711659,-0.412769,-0.609372,-0.153041,-0.653655,-0.369991,-0.533428,-0.386747,0.737556,0.923159,0.343811,-0.089684,-0.794814,-0.385682,0.243059,-0.112542,0.061687,-0.159538,0.226975,0.198976,-0.085563,-0.188603,0.141766,0.165475,0.31616,-0.127987,-0.521472,0.25395,0.161673,-0.120194,0.136999,0.291041,0.095524,0.093729,0.138527,-0.065379,-0.100095,0.16786,0.006128,-0.005224,M,TRUE
-1.076602,-4.346431,0.12511,0.862545,2.501534,-0.881869,-3.556469,-0.120889,-1.200625,-0.049865,-2.704641,-0.750541,1.133063,0.28721,-0.730473,0.400641,0.913391,-1.644612,-0.145392,0.070694,1.470284,-0.178381,-0.227476,-0.277665,-0.744294,-0.663593,-1.006396,0.115887,0.218834,0.674018,0.12454,0.219842,0.019586,-0.061456,0.091727,0.102608,0.425461,-0.020948,0.149905,0.197813,-0.410403,-0.057383,-0.433595,-0.274855,0.082842,-0.253307,0.19383,-0.121458,-0.059948,-0.1306,0.237685,0.095629,-0.092184,-0.050684,-0.38227,0.037818,-0.169592,0.111437,-0.132677,0.049226,M,TRUE
1.498978,-2.996686,0.493586,-0.767987,3.171506,2.246437,-1.096855,0.754816,0.21694,0.409354,-2.282533,-1.206231,-0.817087,0.352432,-0.793823,0.215872,0.73078,-1.096031,-0.124225,-0.449725,0.954996,-0.619334,0.600455,0.065246,0.315962,-0.419219,-0.403307,-0.278324,0.195542,0.008068,-0.373526,0.456941,-0.256492,0.46835,0.124748,-0.222941,-0.280456,-0.118778,0.246428,0.181924,-0.07857,-0.020142,0.297972,-0.08982,-0.234824,0.625882,-0.048749,-0.098938,0.076531,0.033077,-0.025135,0.090379,0.158124,-0.101778,-0.02594,0.006487,-0.032828,-0.039599,-0.092258,-0.039176,M,TRUE
1.175426,-3.221686,0.882707,-0.653727,2.385496,1.60879,-1.850362,1.217606,0.6289,0.602979,-2.687808,-1.057871,-0.115397,0.023299,0.291626,-0.266362,-0.065583,-1.123551,-0.435381,-0.349269,0.532206,-1.234729,0.002749,-0.405204,0.443037,-0.637679,-0.016178,-0.336839,0.32121,0.40348,-0.387236,0.234046,0.084753,0.040176,0.436175,-0.315899,-0.088223,0.345086,0.323812,-0.157258,-0.061995,0.012749,0.055791,-0.301294,0.076833,0.213875,-0.09254,-0.141951,-0.143215,0.042339,0.015147,-0.057155,0.114353,0.046847,-0.016777,-0.009965,0.063762,-0.078651,0.053122,-0.055132,M,TRUE
0.588205,-3.552061,0.74305,-0.594436,3.426567,2.04724,-1.576026,1.605732,0.399122,0.182606,-1.991034,-0.300534,-1.429323,0.603441,-0.073303,1.017917,0.753862,-1.791673,-0.507932,-0.091295,0.904202,-0.469423,0.216974,0.056213,-0.232703,-0.716511,0.075626,-0.43908,0.03682,-0.281901,-0.215631,0.747472,-0.373133,0.237908,-0.201969,-0.447346,-0.109676,0.013148,0.116863,0.190321,0.068452,-0.1838,0.089272,-0.274204,0.019905,0.023736,-0.169297,-0.364419,0.049333,-0.056731,-0.0256,0.223343,-0.085589,-0.031389,0.197582,-0.128612,0.005171,-0.063019,-0.007269,0.018931,M,TRUE
-0.669067,1.818461,-0.947114,-4.175916,1.332008,3.237951,-1.183596,-2.513085,1.577657,-1.158347,1.887095,0.90909,-0.526988,0.502228,-0.44264,-1.158695,1.071887,-0.221599,0.074991,-1.100319,-0.520167,-0.448077,-0.028529,0.22615,0.638579,0.106994,0.277869,-1.289915,0.513352,0.280288,-0.771184,0.490175,0.128781,-0.242857,-0.096546,0.347851,0.57436,-0.268453,0.079261,0.394289,0.102874,0.420733,0.207362,-0.181542,-0.248528,-0.54043,0.014252,-0.135453,-0.243148,-0.284203,0.083335,-0.293003,0.067877,-0.254322,-0.116005,-0.062988,0.145833,0.045125,0.059997,0.060689,M,TRUE
-0.09986,-1.561737,0.367362,-2.259882,-0.686711,0.324953,-0.047452,1.086801,1.712498,2.073083,-0.338317,-1.264477,0.400201,-0.510347,0.782909,-0.655157,0.337914,-1.081579,-0.475671,-1.443368,-1.507716,0.44518,-0.68684,0.202453,0.527335,0.838182,0.19921,-0.509419,-0.162406,-0.325444,-0.159182,-0.685561,0.322957,0.436939,0.299823,0.244726,0.360634,-0.396962,-0.285459,0.581876,-0.156955,0.699047,-0.139319,-0.196865,-0.283786,0.00385,0.000234,-0.317365,-0.072814,0.014644,-0.056501,-0.093997,0.01251,-0.21287,0.01577,-0.026571,-0.179162,0.130232,0.074147,0.006051,M,TRUE
2.398856,1.104211,0.312848,-1.108331,-0.645994,0.552505,-2.031344,1.872452,-0.242778,-0.797452,0.933387,-1.909155,0.435846,-0.161618,0.990039,0.191638,0.536264,1.15593,-0.788268,-0.644669,0.104168,-0.323692,0.114958,0.592767,0.36053,1.599287,0.062351,-0.746519,0.416278,0.041682,-0.06773,0.58379,0.277507,0.016759,0.958004,-0.598326,0.009233,-0.293735,-0.037615,-0.138999,0.156991,-0.155288,0.259481,-0.566826,-0.361319,0.401058,0.312369,0.028613,0.039139,0.419064,0.125524,-0.083321,-0.073398,0.132816,0.355406,-0.032364,-0.040761,-0.004715,0.008037,-0.002768,M,TRUE
-0.179523,1.288243,-2.344999,-0.38524,2.456806,0.544871,-1.459819,-0.609217,2.688908,-2.199073,-0.266715,1.486302,0.717399,-0.059296,-0.387049,0.643451,0.650034,1.128069,0.365932,0.016878,0.365964,-0.589093,0.813474,0.272028,-0.862886,-0.863174,-1.187104,-0.181993,0.420259,0.703173,0.682658,0.731976,0.681518,0.043458,-0.228577,-0.682466,-0.515825,-0.125665,-0.135764,-0.155841,0.299349,0.446006,-0.513629,0.315333,-0.399019,0.232357,-0.212591,-0.514247,-0.014507,0.179269,0.075285,-0.103297,0.02008,-0.292686,0.137125,0.069241,-0.095376,-0.108501,-0.004656,-0.013666,M,TRUE
2.002652,0.286914,-2.607765,-2.72796,1.745017,0.578303,-0.908399,1.272502,2.089014,-0.543107,-0.835191,0.670879,-0.912152,0.974387,0.860274,1.219653,0.861751,0.661876,0.275742,0.510894,0.470276,0.873496,0.839906,-0.194686,-0.555293,-0.891119,-0.536265,-1.432337,-0.001935,-0.519915,-0.077975,0.406192,-0.222764,0.043998,0.195814,-0.021323,0.307585,-0.051422,-0.12125,0.008522,0.08971,-0.070615,-0.437995,0.476972,-0.203202,-0.036033,0.187468,0.059569,-0.274193,-0.012749,0.170348,-0.005697,-0.044568,-0.046541,0.114841,0.05575,0.133214,-0.183594,-0.018966,-0.012157,M,TRUE
1.418808,2.153406,-2.588746,-2.614768,1.198217,1.660499,-1.307372,0.927911,2.096995,-0.626402,-1.1465,2.301435,-1.612745,0.747976,0.417646,1.100896,-0.405337,-0.386523,-0.630409,1.108354,0.806658,0.987539,-0.250489,0.017116,0.507141,-0.083546,0.619485,-0.149965,-0.296849,-0.212428,0.190034,0.226822,-0.062271,0.546976,0.42145,0.250976,-0.224421,-0.343015,0.208685,-0.34929,0.097568,0.155443,-0.798321,0.019937,0.43224,-0.192261,0.023925,-0.070818,-0.024783,-0.031162,0.032778,0.026806,0.1785,0.050878,-0.01655,0.137381,0.286139,-0.042802,0.13386,0.032001,M,TRUE
2.620787,-1.317984,-0.586903,-0.889065,0.45136,1.564796,-0.945647,-0.736991,1.146067,-0.794101,-0.99552,0.506196,-0.31187,0.019393,-1.520834,-0.16207,-0.426001,0.224527,-0.315117,0.186869,-0.797197,-0.398787,-0.258464,0.258925,-0.125522,-0.815747,-0.778201,-0.35596,0.803447,-0.49052,0.600567,-0.286075,0.136656,-0.036925,0.312533,0.341563,-0.257655,0.305895,-0.112524,0.158675,0.084596,0.384686,0.037359,0.028426,-0.009945,0.256467,-0.486594,0.117236,0.035658,-0.016292,-0.084437,0.050418,-0.190776,0.098548,-0.029909,0.020868,0.030796,-0.0021,0.025331,0.016298,M,TRUE
2.367579,-2.741919,-0.268215,-0.508126,-1.553368,-0.367142,0.181666,0.225498,0.88137,-0.207065,0.393116,0.058055,0.434764,-0.28177,-0.608443,-0.578434,-0.946411,1.04029,0.145875,-0.145053,-0.114586,-0.143709,-1.240095,-0.699175,-0.513448,0.335781,-0.974369,0.001924,-0.13564,0.173721,-0.37499,0.428985,-0.15841,0.073816,-0.304718,0.209871,-0.09504,-0.306291,0.059832,0.198958,-0.279552,0.045833,-0.032822,0.119724,-0.035711,0.083415,-0.262718,0.101802,-0.064529,0.068171,0.136516,-0.203233,0.221494,-0.103267,0.036785,-0.087657,0.089058,-0.027405,-0.082029,0.025485,M,TRUE
0.579373,-1.415605,-1.196677,-0.995951,-1.288372,0.495926,1.471295,0.618571,0.732305,0.514128,0.849954,0.655213,0.12478,0.704764,-0.175733,-1.354663,-1.778669,-0.458571,-0.005435,0.028677,-0.539609,0.100225,-0.570875,-0.079626,-0.444369,0.22796,-0.632786,0.688225,-0.06747,-0.410702,0.48036,-0.373633,-1.420344,0.296039,-0.448747,0.262034,-0.390573,-0.001458,0.231883,-0.108533,-0.089395,-0.395252,-0.27466,0.081903,-0.280601,-0.018119,-0.306705,0.020372,0.066214,-0.01932,-0.041218,0.163243,0.170249,-0.164051,0.425961,0.047155,-0.011025,0.002697,0.007739,0.082875,M,FALSE
-0.178743,0.79697,-3.900902,-3.246646,0.98016,0.088279,-1.308438,1.328351,2.143817,0.380838,0.555632,-0.717626,0.000543,1.02922,-0.691429,0.071681,0.764844,-0.512554,0.58555,1.171323,-0.218627,0.069987,-0.276161,-0.537188,-0.807509,-0.30063,-0.755579,0.461127,-0.274237,0.689833,0.157347,0.064439,-0.302567,0.287201,-0.132055,-0.108968,-0.505415,-0.476127,0.38224,-0.61139,-0.021939,-0.13628,0.376817,0.138323,-0.192634,-0.537754,-0.296092,0.215042,-0.234166,0.016564,0.033448,0.064325,0.17815,0.034851,-0.076441,-0.165356,-0.002562,-0.072689,-0.024938,-0.004911,M,TRUE
-4.065047,-1.335158,-5.300188,-0.425968,2.162611,-1.652738,-0.804029,1.839819,1.038687,0.147246,-0.76243,0.174454,0.423478,-0.219711,0.015162,0.313675,-0.595076,-0.31141,0.96646,0.663008,-0.681678,0.959963,-0.925977,0.264948,-0.192931,0.171605,1.108286,0.102231,-1.102751,0.114156,0.367299,-0.168267,-0.081075,0.646467,0.225539,-0.154958,0.167734,0.435516,0.147739,-0.238543,0.13917,0.469136,0.899251,0.027493,-0.368826,0.201371,0.426768,-0.042888,-0.000702,0.021772,-0.085602,-0.060079,-0.002404,-0.179258,-0.031805,0.136518,-0.006872,-0.02814,-0.341263,-0.177661,M,TRUE
-2.089952,-0.406438,-4.172368,-2.284894,1.631839,-1.415546,-0.705509,1.125142,1.577384,0.003929,-0.821518,-0.079655,0.003181,-0.295641,-1.029228,-0.224262,0.521851,-0.665411,1.443274,0.381972,-0.725067,0.900861,-1.050788,0.01737,-0.446285,-0.208116,0.552093,0.806729,-0.617099,-0.377422,-0.536876,-0.165515,-0.095102,0.208187,-0.061425,-0.208515,-0.528366,0.013991,0.070115,-0.139757,0.409203,-0.108011,0.40632,0.18179,0.307883,0.023142,0.270529,0.032304,0.026891,-0.156191,0.081091,-0.151604,-0.030957,-0.115837,0.164048,0.077895,-0.040895,0.002296,0.04617,-0.006782,M,TRUE
-2.189081,0.17143,-4.409831,-1.766637,1.481342,-0.103318,-0.699343,1.053087,1.965686,0.184964,-1.15367,-0.41083,-0.034578,-0.770303,-0.893237,-0.188222,-0.211239,-1.024581,1.778213,1.409583,-1.072442,0.11302,-0.491751,0.382716,-0.963671,0.009614,0.384367,0.717186,-0.425325,-0.559151,-0.547234,-0.615703,0.335574,-0.490679,-0.878506,-0.587022,-0.246404,-0.11295,-0.173914,0.0226,0.052052,-0.044234,0.267596,0.147738,0.149949,-0.010386,0.290808,0.177232,-0.069467,0.189896,0.126347,-0.301243,0.040167,-0.035813,0.05884,0.05915,0.22512,0.016021,-0.01991,0.011153,M,TRUE
-1.722722,2.74843,-4.863494,-3.492759,0.853916,0.958524,-2.299492,0.906904,1.269626,0.051848,0.89068,-1.970963,-0.459642,-0.101419,-0.671008,-0.92303,0.806769,-0.747975,-0.491526,0.108437,0.285358,0.433258,1.403134,-0.505334,-0.927427,-0.01217,0.509934,1.142154,-0.642142,0.071129,-0.388547,-0.471185,0.445245,0.368069,0.380534,0.004858,0.11073,0.454658,-0.04164,0.152279,0.188259,-0.487325,0.493025,-0.083926,0.126008,0.021691,0.071611,0.042639,-0.199581,-0.368891,0.048157,0.032027,-0.024988,0.253808,0.14056,0.058341,0.096723,-0.170747,0.015475,0.010244,M,TRUE
-0.96913,0.586373,-4.2659,-3.123351,1.599127,-0.357587,-1.314286,0.940333,1.96932,0.186283,-0.614032,0.022696,0.133716,0.951432,-1.032941,-0.100973,-0.388758,-0.316418,0.503205,0.93576,-0.335736,0.373761,-1.229295,-0.087276,-0.642109,0.58513,0.09785,1.064301,-0.356512,-0.055106,-0.2529,0.090242,0.24502,0.059921,0.015964,-0.284419,-0.624781,-0.328436,-0.400353,0.017952,-0.176352,-0.739883,0.346247,-0.12488,-0.009545,-0.199054,0.020524,0.182779,-0.053715,-0.029365,0.150912,-0.161896,-0.061613,0.36035,0.04854,0.229416,0.160502,0.062192,0.134857,0.084146,M,TRUE
-5.324404,-1.861433,-5.801761,-0.651552,1.305963,-2.969196,0.090983,1.124201,-0.318074,0.017614,1.029008,0.398671,1.946909,-0.139089,1.698172,0.421173,0.043638,0.260254,-0.368484,-0.581457,-0.498088,0.369771,2.128359,0.142061,-0.012516,-0.475453,-1.861742,-0.718271,-0.119114,-0.643029,-0.829661,-0.332945,0.01854,0.156026,-0.619276,0.148286,-0.099492,0.521842,0.143566,-0.548281,0.162505,-0.278398,-0.325727,0.34276,0.27048,0.177758,-0.346512,-0.104272,0.258255,0.083723,0.0953,-0.018822,-0.189552,-0.316717,0.110286,0.100069,-0.053665,-0.058973,0.250406,0.100681,M,TRUE
-0.750301,-2.405376,-2.216835,-0.756272,-1.78374,-2.012856,-0.186872,0.693649,-0.033591,-0.162156,0.449094,0.459738,0.599963,0.954436,0.661997,-0.600077,-0.331139,-0.893263,-0.608456,-0.906111,-0.817851,-0.312135,-0.666383,-0.796736,0.713897,-0.215779,0.811044,-0.792361,-0.705868,0.606565,0.399935,0.271198,-0.545969,0.025775,-0.071772,0.165367,0.01786,0.031034,-0.349963,-0.061206,0.10437,0.205593,-0.322148,-0.12626,-0.361035,0.02521,-0.109014,-0.053493,0.156547,0.078984,0.03524,0.096264,0.0755,0.058779,0.170853,0.080813,0.075045,-0.010874,0.048438,0.004856,M,TRUE
0.580926,-2.905546,-2.036233,-0.797064,-1.644246,-1.698996,-0.350777,0.689396,0.483033,-0.490917,1.049715,-0.463831,-0.391504,-0.199138,-0.017139,-0.813219,-0.54015,-0.794757,-0.592293,-0.696819,-0.334121,0.423525,-0.017929,-0.473819,0.446316,0.884863,0.307745,-0.408098,-0.340437,-0.323821,-0.581315,0.43653,0.224805,0.237253,-0.174742,-0.171864,0.142933,0.307006,-0.291602,0.315759,0.398392,-0.166227,0.040221,-0.015482,-0.471862,-0.095243,-0.063689,-0.072933,0.183663,0.216975,0.361823,-0.10745,0.07584,-0.087685,0.163818,0.12916,-0.042389,-0.027374,-0.045663,-0.095341,M,TRUE
1.597647,-1.884823,-1.874703,-0.873137,-2.042147,-0.85207,0.175359,0.647761,-0.206476,0.077665,0.696261,-1.327531,0.316027,-0.449149,0.260971,-0.032376,-0.052739,-0.629999,0.182917,-0.491061,0.386124,0.113205,-0.235466,-0.397985,-0.053438,0.342921,-0.138458,-0.200482,0.008917,-0.108132,0.425434,0.483672,0.249331,-0.183256,0.174054,0.365109,-0.236455,-0.043578,0.118773,-0.001906,-0.05107,-0.274071,-0.189556,0.081998,-0.252265,-0.400536,0.167388,0.162291,-0.155124,-0.008595,0.104276,0.115292,-0.123145,-0.017311,0.187556,0.217531,-0.157952,0.004745,-0.00797,0.013024,M,TRUE
1.236521,-2.485254,-1.878591,-0.122206,-2.064056,-1.287878,-0.020405,0.247678,-0.126628,-0.334894,0.348956,-0.046428,0.269704,-0.452725,-0.826539,0.053126,0.007478,-0.314306,0.550606,-0.599513,-0.063428,-0.315062,-0.498188,0.068039,-0.43695,0.310154,-0.392443,-0.238591,0.197844,-0.34411,-0.023481,0.40296,-0.248659,-0.609052,-0.180952,0.091771,-0.019656,0.732362,-0.055217,0.338755,-0.002247,-0.108068,-0.077921,0.041548,-0.165282,-0.204345,0.301716,0.006112,0.084144,-0.139047,0.144738,-0.026353,-0.15754,-0.083469,-0.108451,-0.201404,0.09522,-0.07751,-0.039565,0.092413,M,TRUE
2.033773,-2.475548,-1.754217,-0.189083,-1.963178,-0.714885,-0.491369,1.089723,-0.449953,-0.055424,0.293704,-0.317444,0.530803,-0.188443,-0.333221,0.306244,-0.285346,0.1047,-0.209878,-0.363836,-0.085267,-0.655353,-0.432853,0.629744,-0.347697,0.558014,-0.141547,-0.22447,-0.15482,-0.471866,0.763856,0.227798,0.177589,-0.408993,-0.37937,0.516472,0.323405,-0.000661,0.543721,0.283734,-0.104081,-0.152323,-0.179182,0.042473,0.092968,-0.268113,0.203282,-0.01849,0.237316,-0.222496,-0.039721,0.073231,0.011437,0.049071,0.117783,-0.149736,-0.157906,-0.062555,0.120649,-0.085003,M,TRUE
2.31714,-2.288492,-1.816753,-0.354488,-2.233887,-0.927391,-0.541014,0.742823,0.091964,-0.378276,0.399126,-0.300316,0.740666,-0.865144,-0.289707,-0.358293,-0.098029,-0.542861,0.992967,-0.520937,0.126549,0.047449,-0.356362,-0.150022,0.31415,0.045222,-0.307361,-0.247229,-0.126599,0.097453,1.08144,0.074962,0.478032,-0.187081,-0.105661,0.681843,0.257052,0.098449,0.210819,0.473868,0.013036,-0.354752,-0.461638,-0.055365,-0.324408,-0.02523,-0.081878,-0.084397,-0.097689,-0.127124,-0.088263,0.1461,-0.097144,0.116051,-0.09051,-0.163709,-0.122832,0.057347,0.014105,-0.063812,M,TRUE
1.751107,-3.378756,-1.750677,-0.159781,-1.743598,-1.165489,-0.444942,0.526292,-0.059593,0.123579,0.399114,-0.438102,0.027352,-0.671225,-0.216571,-0.141839,-0.143049,0.3574,-0.140698,-0.154018,0.330132,-0.118181,-0.512304,0.178112,-0.034008,0.607994,-0.236168,-0.319114,0.168146,-0.246527,0.684116,0.069101,0.261515,0.084063,-0.060199,0.233881,0.458698,0.658425,0.036949,0.31387,0.477494,0.297023,0.268273,0.18726,-0.082436,0.003223,-0.00031,-0.024016,-0.033417,-0.141769,-0.061261,0.08273,0.040956,-0.15567,-0.173494,-0.077456,0.092376,-0.06935,-0.181122,0.085896,M,TRUE
